ENROLLMENT ID,ENROLLMENT STATE,PROVIDER TYPE CODE,PROVIDER TYPE TEXT,NPI,MULTIPLE NPI FLAG,CCN,ASSOCIATE ID,ORGANIZATION NAME,DOING BUSINESS AS NAME,INCORPORATION DATE,INCORPORATION STATE,ORGANIZATION TYPE STRUCTURE,ORGANIZATION OTHER TYPE TEXT,PROPRIETARY_NONPROFIT,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
O20170713003726,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1962890723,N,681104,4486923059,PRIMARY CARE MEDICAL SERVICES OF POINCIANA INC,OSCEOLA COMMUNITY HEALTH SERVICES,4/1/2017,FL,CORPORATION,,N,1703 BUSINESS CENTER LN,INTERCESSION CITY,KISSIMMEE,FL,347581801
O20170713003739,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1982002945,N,681103,4486923059,PRIMARY CARE MEDICAL SERVICES OF POINCIANA INC,,4/1/2017,FL,CORPORATION,,N,1501-1507 BILL BECK BLVD,OCHS STADIUM PLACE,KISSIMMEE,FL,347449516
O20170713003745,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679013726,N,751977,4183527187,GOLDEN VALLEY HEALTH CENTER,,2/7/1973,CA,CORPORATION,,N,250 NORTHGATE DR,,MANTECA,CA,953363161
O20170714002522,AL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1780123372,N,011036,7810890902,QUALITY OF LIFE HEALTH SERVICES INC,CHAMBERS QUALITY HEALTH CARE,11/1/1977,AL,CORPORATION,,N,34 VETERANS MEMORIAL PKWY,,LANETT,AL,368632840
O20170717002084,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407376338,N,781876,4486667888,BOARD OF TRUSTEES OF SOUTHERN ILLINOIS UNIVERSITY,,10/1/2012,IL,OTHER,FEDERALLY QUALIFIED HEALTH CENTER (FQHC),N,102 W KENWOOD AVE,STE 100,DECATUR,IL,625264379
O20170717002509,DC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1073976387,N,091859,3476647264,UNITY HEALTH CARE INC,,12/8/1987,DC,CORPORATION,,N,810 5TH STREET NW,,WASHINGTON,DC,200012622
O20170718002013,IA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1437600053,N,161874,0648364828,EASTERN IOWA HEALTH CENTER,EASTERN IOWA DENTAL CENTER,2/4/2005,IA,CORPORATION,,N,1225 3RD AVENUE SE,,CEDAR RAPIDS,IA,524034009
O20170718003582,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1104276492,N,781881,7416850318,HEARTLAND COMMUNITY HEALTH CLINIC,HEARTLAND HEALTH SERVICES,10/16/1990,IL,CORPORATION,,N,19 OLT AVE,,PEKIN,IL,615546214
O20170719003461,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1043741275,N,741969,2860303922,MT ENTERPRISE COMMUNITY HEALTH CLINIC,CROSSROADS FAMILY CARE,7/21/2003,TX,OTHER,FQHC,N,4002 S LOOP 256,STE K,PALESTINE,TX,758018402
O20170720001772,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1851513469,N,921084,3971571217,WESTERN SIERRA MEDICAL CLINIC INC.,,8/24/1976,CA,CORPORATION,,N,8665 SALMON AVE,,KINGS BEACH,CA,961431785
O20170720002742,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1538590781,N,751989,3476446378,"FAMILY HEALTH CENTERS OF SAN DIEGO, INC",NORTH PARK BEHAVIORAL HEALTH CENTER,6/5/1973,CA,CORPORATION,,N,2136 EL CAJON BLVD,,SAN DIEGO,CA,921041102
O20170721000654,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1003353111,N,041925,5193634509,"JEFFERSON COMPREHENSIVE CARE SYSTEM, INC",NORTH LITTLE ROCK COMMUNITY HEALTH CENTER,12/8/2016,AR,CORPORATION,,N,2525 WILLOW ST,STE 1,LITTLE ROCK,AR,721142213
O20170724000423,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1003365412,N,781878,7416183298,LEGACY MEDICAL CARE INC,,7/17/2013,IL,CORPORATION,,N,519 DUNDEE AVE,,EAST DUNDEE,IL,601181642
O20170725000160,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1457650483,N,741964,5193709392,LONE STAR CIRCLE OF CARE,LONE STAR CIRCLE OF CARE AT TAYLOR,4/12/2001,TX,OTHER,NON-PROFIT CORPORATION EXEMPT UNDER IRS CODE SECTION 501(C)(,N,1301 W 4TH ST,,TAYLOR,TX,765742447
O20170725001454,ND,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1114478823,N,351821,4486930195,COMMUNITY HEALTH SERVICE INC,,11/27/1972,MN,OTHER,501C3,N,1113 W 11TH ST,,GRAFTON,ND,582372139
O20170725001531,VT,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1164971495,N,471866,7012825631,"THE RICHFORD HEALTH CENTER, INC.",FAIRFAX HEALTH CENTER,1/1/1990,VT,CORPORATION,,N,1199 MAIN ST,,FAIRFAX,VT,054549530
O20170726000625,OR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679924112,N,381978,8224346713,WINDING WATERS MEDICAL CLINIC,HOLISTIC HEALTH AND HEALING CENTER,7/1/2015,OR,CORPORATION,,N,507 S RIVER ST,,ENTERPRISE,OR,978281601
O20170726002650,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1477007292,N,151009,5991600355,SOUTHLAKE COMMUNITY MENTAL HEALTH CENTER INC,REGIONAL MENTAL HEALTH-STRAWHUN CENTER,8/14/1975,IN,CORPORATION,,N,8555 TAFT ST,,MERRILLVILLE,IN,464106123
O20170726003567,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1811427826,N,231112,2860615838,CATHERINES HEALTH CENTER,,8/11/2005,MI,OTHER,NON-PROFIT,N,1211 LAFAYETTE AVE NE,,GRAND RAPIDS,MI,495055092
O20170728000255,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1912432527,N,111080,7810980794,CARECONNECT HEALTH INC,CARECONNECT CONVENIENT CARE,,,CORPORATION,,N,1909 US HIGHWAY 82 W,STE 5,TIFTON,GA,317938213
O20170731000026,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1861590861,N,261138,5395653562,ADVOCATES FOR A HEALTHY COMMUNITY INC,JORDAN VALLEY COMMUNITY HEALTH CENTER,2/21/1992,MO,CORPORATION,,N,618 N BENTON AVE,,SPRINGFIELD,MO,658061102
O20170801000579,MS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1700979960,N,251065,8628989654,COASTAL FAMILY HEALTH CENTER INC,"COASTAL FAMILY HEALTH CENTER, INC - ANNEX SCHOOL CLINIC",8/25/1978,MS,CORPORATION,,N,175 ANNEX RD,,LEAKESVILLE,MS,374519602
O20170801003462,ND,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1962863324,N,351822,1658283650,FAMILY HEALTH CARE CENTER,,,,CORPORATION,,N,726 13TH AVE E,,WEST FARGO,ND,580783304
O20170802001235,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1275060212,N,111079,7810980794,CARECONNECT HEALTH INC,CARECONNECT CONVENIENT CARE,11/7/1980,GA,CORPORATION,,N,125 MCDONALD AVE,,CUTHBERT,GA,398405829
O20170802002013,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1124565213,N,041926,5193785590,"MAINLINE HEALTH SYSTEMS, INC",JIMMY BROWN ELEMENTARY,7/1/1978,AR,CORPORATION,,N,310 ASHLEY ST,,STAR CITY,AR,716674814
O20170803002838,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1669911764,N,031953,8820981053,NORTH COUNTRY HEALTHCARE INC,FLAGSTAFF PEDIATRIC CARE,7/17/1991,AZ,CORPORATION,,N,1501 S YALE ST,STE 252,FLAGSTAFF,AZ,860017336
O20170803003923,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1154860963,N,751985,5890940605,POMONA COMMUNITY HEALTH CENTER,PARKTREE COMMUNITY HEALTH CENTER,7/13/2005,CA,CORPORATION,,N,2680 E RIVERSIDE DR,,ONTARIO,CA,917617307
O20170804000324,MS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1306931431,N,251054,8628989654,COASTAL FAMILY HEALTH CENTER INC,COASTAL FAMILY HEALTH CENTER INC - SAND HILL SCHOOL CLINIC,6/25/1976,MS,CORPORATION,,N,39455 HWY 63 N,,RICHTON,MS,394762604
O20170804000900,MS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1366515470,N,251053,8628989654,COASTAL FAMILY HEALTH CENTER INC,COASTAL FAMILY HEALTH CENTER INC - GREENE HIGH SCHOOL CLINIC,6/25/1976,MS,CORPORATION,,N,4336 HIGH SCHOOL RD,,LEAKESVILLE,MS,394512584
O20170804002426,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1922301472,N,111065,8426203225,"J.C. LEWIS PRIMARY HEALTHCARE CENTER, INC",,1/1/2011,GA,CORPORATION,,N,3802 WATERS AVE,,SAVANNAH,GA,314046210
O20170807001131,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679094353,N,231113,5991691958,ALCONA CITIZENS FOR HEALTH INC,ALCONA HEALTH CENTER-LONG RAPIDS PLAZA,6/30/2017,MI,CORPORATION,,N,346 LONG RAPIDS PLAZA,,ALPENA,MI,497071374
O20170807001413,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1710375456,N,101126,4486923059,PRIMARY CARE MEDICAL SERVICES OF POINCIANA INC,OSCEOLA COMMUNITY HEALTH SERVICES,4/1/2017,FL,CORPORATION,,N,109 N DOVERPLUM AVE,OCHS POINCIANA,KISSIMMEE,FL,347583309
O20170809000054,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679096358,N,741981,7416841994,"LONE STAR COMMUNITY HEALTH CENTER, INC",LONE STAR FAMILY HEALTH CENTER,1/28/2002,TX,CORPORATION,,N,13905 GRANGERLAND RD,,CONROE,TX,773067809
O20170809003753,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1528517216,N,941032,9436044781,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES BELFAIR,,,CORPORATION,,N,31 NE STATE ROUTE 300,STE 200,BELFAIR,WA,985288668
O20170809003918,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1700326246,N,941033,9436044781,PENINSULA COMMUNITY HEALTH SERVICES,PENINSULA COMMUNITY HEALTH SERVICES KINGSTON,1/1/1987,WA,CORPORATION,,N,25989 BARBER CUT OFF RD NE,,KINGSTON,WA,983468455
O20170811000279,MS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356444921,N,251055,8628989654,COASTAL FAMILY HEALTH CENTER INC,COASTAL FAMILY HEALTH CENTER INC - MCLAIN SCHOOL CLINIC,6/25/1976,MS,CORPORATION,,N,300 SHOWS ST,,MCLAIN,MS,394565201
O20170812000011,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1093186728,N,741965,3072501154,SPRING BRANCH COMMUNITY HEALTH CENTER,,7/14/2003,TX,OTHER,NON PROFIT CORPORATION EXEMPT UNDER IAS CODE SECTION 501C3,N,1905 JACQUELYN DR,STE 101,HOUSTON,TX,770552502
O20170814000092,AL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1194252700,N,011038,9931106986,CHRIST HEALTH CENTER INC,,11/18/2004,AL,CORPORATION,,N,2152 OLD SPRINGVILLE RD,,CENTER POINT,AL,352154005
O20170814003025,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1417407636,N,921002,6002703436,COUNTY OF SAN JOAQUIN,,,,OTHER,GOVERNMENT ENTITY,N,283 SPRECKELS AVE,,MANTECA,CA,953366005
O20170816001365,RI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1083138572,N,411857,9335050962,THE PROVIDENCE COMMUNITY HEALTH CENTERS INC.,RANDALL SQUARE HEALTH CENTER,3/1/1976,RI,CORPORATION,,N,1 RANDALL SQ,,PROVIDENCE,RI,029042709
O20170817000773,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1326573346,N,511129,9335171834,BELINGTON COMMUNITY MEDICAL SERVICES ASSOCIATION,,10/1/1973,WV,CORPORATION,,N,70 N STURMER STREET,,BELINGTON,WV,262507403
O20170817003237,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1194247825,N,191976,8527163211,ST. THOMAS COMMUNITY HEALTH CENTER INC,,4/20/2006,LA,OTHER,501C3,P,2014 MAGAZINE ST,,NEW ORLEANS,LA,701305018
O20170817004093,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1598180101,N,751986,1759299944,BORREGO COMMUNITY HEALTH FOUNDATION,SAN JACINTO HEALTH CENTER,4/19/1990,CA,OTHER,NON-FOR-PROFIT PUBLIC ENTITY CORPORATION,N,651 N STATE ST,,SAN JACINTO,CA,925836573
O20170818000012,PR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1881016020,N,401850,6002046786,COMMUNITY HEALTH FOUNDATION OF PUERTO RICO INC.,,7/23/2010,PR,CORPORATION,,N,MARGINAL SANTA CRUZ C-17,URB. SANTA CRUZ,BAYAMON,PR,009616706
O20170818000248,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1427572213,N,041927,1052390390,"EAST ARKANSAS FAMILY HEALTH CENTER, INC",ASU MID SOUTH HEALTH CENTER,11/1/1973,AR,CORPORATION,,N,2000 W BROADWAY ST,TRLR 1,WEST MEMPHIS,AR,723013829
O20170818001219,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1831476399,N,111066,0547429292,"HEALTH EDUCATION, ASSESSMENT AND LEADERSHIP, INC",HEALING COMMUNITY CENTER,7/24/2009,GA,CORPORATION,,N,4215 BAKERS FERRY RD SW,,ATLANTA,GA,303314401
O20170818002645,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1790051423,N,921008,8921902057,"FAMILY HEALTH CARE CENTERS OF GREATER LOS ANGELES, INC",FHCCGLA DOWNEY FAMILY MEDICAL CENTER,9/13/2001,CA,CORPORATION,,P,12113 WOODRUFF AVE,STE A,DOWNEY,CA,902415605
O20170821000011,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1366456287,N,681107,3476574229,"PANCARE OF FLORIDA, INC",,,,CORPORATION,,N,278-A CHURCH STREET,,BRUCE,FL,324554769
O20170821000038,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1366456287,N,681109,3476574229,"PANCARE OF FLORIDA, INC",,,,CORPORATION,,N,401 CECIL G COSTIN SR BLVD,,PORT SAINT JOE,FL,324561928
O20170821000180,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1366456287,N,681106,3476574229,"PANCARE OF FLORIDA, INC",,,,OTHER,NOT SELECTED,P,16875 NORTH CAYSON STREET,,BLOUNTSTOWN,FL,324242209
O20170821001046,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1366456287,N,681108,3476574229,"PANCARE OF FLORIDA, INC",,,,CORPORATION,,N,479 E HWY 20,,FREEPORT,FL,324393931
O20170822002314,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1619490745,N,261149,0244256246,PREFERRED FAMILY HEALTHCARE INC,CLARITY HEALTHCARE,7/14/1980,MO,CORPORATION,,N,4600 MCMASTERS AVE,,HANNIBAL,MO,634012244
O20170823001233,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1912431818,N,041928,0648184218,1ST CHOICE HEALTHCARE INC,,3/7/1994,AR,CORPORATION,,N,172 HIGHWAY 62 W,,SALEM,AR,725768059
O20170823002264,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1922366186,N,751983,5890859375,GARDNER FAMILY HEALTH NETWORK INC,GARDNER PACKARD CHILDREN'S CENTER,6/5/1974,CA,CORPORATION,,N,3351 EL CAMINO REAL,STE 100,ATHERTON,CA,940273802
O20170823003497,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1932633930,N,751987,8426968520,"COMMUNITY MEDICAL CENTERS, INC.","COMMUNITY MEDICAL CENTERS, WEBERSTOWN",1/9/1978,CA,OTHER,NON-PROFIT 501C3,N,83 W MARCH LN,,STOCKTON,CA,952075730
O20170824000982,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407133069,N,341071,5496733925,GASTON FAMILY HEALTH SERVICES INC,CATAWBA VALLEY FAMILY MEDICINE - NORTHEAST HICKORY,6/28/1991,NC,CORPORATION,,N,2365 SPRINGS RD NE,,HICKORY,NC,286013067
O20170825000397,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1275053506,N,191978,8022043710,COUNCIL FOR ADVANCEMENT OF SOCIAL SERVICE AND EDUCATION,CASSE COMMUNITY HEALTH - BOSSIER,12/23/1996,LA,CORPORATION,,N,2120 AIRLINE DR,,BOSSIER CITY,LA,711113106
O20170825000881,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1023549094,N,341078,3173434479,GOSHEN MEDICAL CENTER INCORPORATED,GOSHEN MEDICAL CENTER - HAMLET,5/29/1979,NC,CORPORATION,,N,106 JEFFERSON ST,,HAMLET,NC,283453100
O20170825001500,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1285165266,N,341072,3173434479,GOSHEN MEDICAL CENTER INCORPORATED,GOSHEN MEDICAL CENTER-ROCKINGHAM,5/29/1979,NC,CORPORATION,,N,125 BILTMORE DR,STE 1,ROCKINGHAM,NC,283795017
O20170828000786,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1982149662,N,041930,3870401722,"BOSTON MOUNTAIN RURAL HEALTH CENTER, INC",,6/1/1994,AR,CORPORATION,,N,322 DOGWOOD HOLLOW RD,,MOUNTAIN VIEW,AR,725608626
O20170828003419,MS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1508312992,N,251060,9739074501,MALLORY COMMUNITY HEALTH,,5/18/2017,MS,CORPORATION,,N,96 ROCKPORT RD,,LEXINGTON,MS,390955166
O20170829000808,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1699211854,N,391097,1850307406,PUBLIC HEALTH MANAGEMENT CORPORATION,PHILADELPHIA HEALTH MANAGEMENT CORPORATION,7/26/1972,PA,CORPORATION,,N,3401 N BROAD ST,,PHILADELPHIA,PA,191405103
O20170830000199,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407397797,N,041929,3870401722,"BOSTON MOUNTAIN RURAL HEALTH CENTER, INC",,6/1/1994,AR,CORPORATION,,N,1094 CATHOLIC POINT RD,,CENTER RIDGE,AR,720278403
O20170830001110,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1811419245,N,781884,5799682993,CRUSADERS CENTRAL CLINIC ASSOCIATION,CRUSADERCOMMUNITY HEALTH SOUTH BELOIT HIGH SCHOOL,7/1/2017,IL,OTHER,FQHC,N,245 PRAIRIE HILL RD,,SOUTH BELOIT,IL,610802579
O20170831001448,KY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1376072298,N,181044,3870654064,"GRACE COMMUNITY HEALTH CENTER, INC.",BELL COUNTY HIGH SCHOOL BASED HEALTH CLINIC,1/18/2008,KY,CORPORATION,,N,9824 US HIGHWAY 25 E,,PINEVILLE,KY,409778581
O20170901001337,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407393960,N,261142,1052386919,AFFINIA HEALTHCARE,,4/1/2017,MO,CORPORATION,,N,6763 PAGE AVE,,PAGEDALE,MO,631331635
O20170901001656,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1588834451,N,921004,3870499130,SAN BERNARDINO COUNTY,ONTARIO HEALTH CENTER,,,OTHER,GOVERNMENT,N,150 E HOLT BLVD,,ONTARIO,CA,917611613
O20170901002575,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1578535845,N,921003,3870499130,SAN BERNARDINO COUNTY,SAN BERNARDINO HEALTH CENTER,,,OTHER,GOVERNMENT,N,606 E MILL ST,,SAN BERNARDINO,CA,924150011
O20170905001862,WI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1508391020,N,521861,3173773124,"LAKESHORE COMMUNITY HEALTH CARE, INC",LAKESHORE COMMUNITY HEALTH CARE - MANITOWOC,1/27/2009,WI,CORPORATION,,N,2719 CALUMET AVE,,MANITOWOC,WI,542205546
O20170905002241,CT,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1780918045,Y,071932,3779623228,CONNECTICUT INSTITUTE FOR COMMUNITIES INC,GREATER DANBURY COMMUNITY HEALTH CENTER,4/3/2003,CT,CORPORATION,,N,120 MAIN ST,,DANBURY,CT,068107834
O20170905002968,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1386195113,N,261141,9739092826,SAMUEL U RODGERS HEALTH CENTER INC,SAMUEL U. RODGERS HEALTH CENTER NORTHLAND FAMILY MEDICINE,1/17/2017,MO,CORPORATION,,N,5330 N OAK TRFY,STE 104,KANSAS CITY,MO,641184600
O20170906000078,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1932624202,N,041931,9931018421,"HEALTHY CONNECTIONS, INC.",,2/22/1998,AR,CORPORATION,,N,301 PROFESSIONAL PARK DR,STE B,ARKADELPHIA,AR,719235317
O20170906002610,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1104340686,N,191977,8022043710,COUNCIL FOR ADVANCEMENT OF SOCIAL SERVICE AND EDUCATION,CASSE COMMUNITY HEALTH - STONEWALL,12/23/1996,LA,CORPORATION,,N,149 STONECREEK DR,,STONEWALL,LA,710784906
O20170907000210,CT,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1225559826,N,071931,2769417609,FIRST CHOICE HEALTH CENTERS INC,,7/19/1995,CT,CORPORATION,,N,809 MAIN STREET,CONNECTICUT BLVD,EAST HARTFORD,CT,061083013
O20170908002101,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1770024663,N,261143,9335386168,KANSAS CITY CARE CLINIC,KC CARE HEALTH CENTER,4/14/1971,MO,CORPORATION,,N,4601 INDEPENDENCE AVE,,KANSAS CITY,MO,641242927
O20170908002386,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1083134092,N,341076,2163795394,COMMUNITY HEALTH INTERVENTIONS AND SICKLE CELL AGENCY INC,,4/24/1974,NC,CORPORATION,,N,102 W SOUTHERN AVE,,RAEFORD,NC,283763218
O20170911002723,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1396275459,N,031955,9335032275,SUN LIFE FAMILY HEALTH CENTER INC,,2/17/1976,AZ,CORPORATION,,N,655 S DOBSON RD,STE 201,CHANDLER,AZ,852245669
O20170912002337,GA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679096606,N,111068,7810980794,CARECONNECT HEALTH INC,CARECONNECT INFECTIOUS DISEASE CLINIC,,,CORPORATION,,N,110 E 13TH AVE,,CORDELE,GA,310154245
O20170912003291,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1417480294,N,921012,7416868120,COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST INC,CHC DEL MAR,7/1/1978,CA,CORPORATION,,N,2120 CIENAGA ST,,OCEANO,CA,934459016
O20170913000810,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1083162432,N,781886,1456256874,"SOUTHERN ILLINOIS HEALTHCARE FOUNDATION, INC.",SIHF HEALTHCARE,12/9/1983,IL,CORPORATION,,N,2071 GOOSE LAKE RD,,SAUGET,IL,622062822
O20170913001306,WY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1063940344,N,531825,9032020037,"BEAR LAKE COMMUNITY HEALTH CENTER, INC",ROCK SPRINGS COMMUNITY HEALTH CENTER,5/18/2017,WY,CORPORATION,,N,2620 COMMERCIAL WAY,STE 140,ROCK SPRINGS,WY,829014750
O20170914000078,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1053841072,N,191973,9931130358,"INNIS COMMUNITY HEALTH CENTER, INC",NEW ROADS COMMUNITY HEALTH CENTER,6/1/2001,LA,CORPORATION,,P,230 ROBERTS DR,STE H,NEW ROADS,LA,707602661
O20170914000869,ND,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1841723855,N,351824,1557270113,NORTHLAND HEALTH PARTNERS COMMUNITY HEALTH CENTER,NORTHLAND HEALTH CENTERS,11/13/2002,ND,CORPORATION,,N,914 S 12TH ST,STE 101,BISMARCK,ND,585045941
O20170915002566,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1649400284,N,231114,2466369046,GREAT LAKES BAY HEALTH CENTERS,GREAT LAKES BAY HEALTH CENTERS WOLVERINE VASSAR #2,11/1/1968,MI,CORPORATION,,N,955 COMMERCE DR,,VASSAR,MI,487688954
O20170915002716,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1821459835,N,191980,8729067434,CATAHOULA PARISH HOSPITAL DISTRICT NO 2,HARRISONBURG FAMILY HEALTH,,,OTHER,FQHC,N,302 BUSHLEY ST,,HARRISONBURG,LA,713401656
