hc_id,year,hc_type,HealthCenterName,AK
'1399,2004,fqhc,"McKinney Community Health Center, Inc",WV
'048080,2016,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",GA
'048080,2015,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",IL
'048080,2014,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",LA
'048080,2013,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",ME
'048080,2012,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",MS
'048080,2011,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",NE
'1267,2010,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",NM
'143,2009,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",OH
'136,2008,fqhc,"MCKINNEY COMMUNITY HEALTH CENTER, INC.",OR
'2104,2006,fqhc,"McKinney Community Health Center, Inc.",TX
'048080,2019,fqhc,"MCKINNEY MEDICAL CENTER, INC.",AL
'048080,2018,fqhc,"MCKINNEY MEDICAL CENTER, INC.",CA
'048080,2017,fqhc,"MCKINNEY MEDICAL CENTER, INC.",CO
'044310,2019,fqhc,"MCR HEALTH, INC.",AL
'1186,2004,fqhc,"ME Migrant Health Program, Inc.",WI
'020680,2019,fqhc,"MED CENTRO, INC.",AK
'06E00846,2019,lookalike,MEDICAL CENTER HOSPITAL (INC),AK
'06E00846,2018,lookalike,MEDICAL CENTER HOSPITAL (INC),CA
'06E00846,2017,lookalike,MEDICAL CENTER HOSPITAL (INC),CA
'06E00846,2016,lookalike,MEDICAL CENTER HOSPITAL (INC),FL
'0452910,2019,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",AL
'0452910,2018,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",CA
'0452910,2017,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",CO
'0452910,2016,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",GA
'0452910,2015,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",IL
'0452910,2014,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",LA
'0452910,2013,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",ME
'0452910,2012,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",MO
'0452910,2011,fqhc,"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC",ND
'1923,2010,fqhc,"Medical Resource Center for Randolph County, Inc",NY
'808,2009,fqhc,"Medical Resource Center for Randolph County, Inc",OK
'773,2008,fqhc,"Medical Resource Center for Randolph County, Inc",PR
'05E01314,2019,fqhc,"MEDINA, COUNTY OF",AR
'05E01314,2018,lookalike,"MEDINA, COUNTY OF",CA
'1029,2005,fqhc,"MedLink Georgia, Inc",UT
'964,2004,fqhc,"MedLink Georgia, Inc",WA
'040390,2019,fqhc,"MEDLINK GEORGIA, INC.",AL
'040390,2018,fqhc,"MEDLINK GEORGIA, INC.",CA
'040390,2017,fqhc,"MEDLINK GEORGIA, INC.",CA
'040390,2016,fqhc,"MEDLINK GEORGIA, INC.",FM
'040390,2015,fqhc,"MEDLINK GEORGIA, INC.",IL
'040390,2014,fqhc,"MEDLINK GEORGIA, INC.",LA
'040390,2013,fqhc,"MEDLINK GEORGIA, INC.",ME
'040390,2012,fqhc,"MEDLINK GEORGIA, INC.",NC
'040390,2011,fqhc,"MEDLINK GEORGIA, INC.",NC
'1356,2010,fqhc,"MedLink Georgia, Inc.",NY
'234,2009,fqhc,"MedLink Georgia, Inc.",OH
'227,2008,fqhc,"MedLink Georgia, Inc.",PA
'1502,2007,fqhc,"MedLink Georgia, Inc.",SC
'2313,2006,fqhc,"MedLink Georgia, Inc.",TX
'041410,2019,fqhc,MEMPHIS HEALTH CENTER,AL
'041410,2018,fqhc,MEMPHIS HEALTH CENTER,CA
'041410,2017,fqhc,MEMPHIS HEALTH CENTER,CA
'041410,2016,fqhc,MEMPHIS HEALTH CENTER,FM
'041410,2015,fqhc,MEMPHIS HEALTH CENTER,IL
'041410,2014,fqhc,MEMPHIS HEALTH CENTER,LA
'041410,2013,fqhc,MEMPHIS HEALTH CENTER,ME
'041410,2012,fqhc,MEMPHIS HEALTH CENTER,NC
'041410,2011,fqhc,MEMPHIS HEALTH CENTER,NC
'1497,2010,fqhc,MEMPHIS HEALTH CENTER,NY
'376,2009,fqhc,MEMPHIS HEALTH CENTER,OH
'362,2008,fqhc,MEMPHIS HEALTH CENTER,PA
'1280,2005,fqhc,"Memphis Health Center, Inc",VA
'1353,2004,fqhc,"Memphis Health Center, Inc",WV
'1251,2007,fqhc,"Memphis Health Center, Inc.",RI
'2878,2006,fqhc,"Memphis Health Center, Inc.",TX
'0910250,2019,fqhc,"MENDOCINO COAST CLINICS, INC.",CA
'0910250,2018,fqhc,"MENDOCINO COAST CLINICS, INC.",CA
'0910250,2017,fqhc,"MENDOCINO COAST CLINICS, INC.",FL
'0910250,2016,fqhc,"MENDOCINO COAST CLINICS, INC.",HI
'0910250,2015,fqhc,"MENDOCINO COAST CLINICS, INC.",IN
'0910250,2014,fqhc,"MENDOCINO COAST CLINICS, INC.",MA
'0910250,2013,fqhc,"MENDOCINO COAST CLINICS, INC.",MI
'0910250,2012,fqhc,"MENDOCINO COAST CLINICS, INC.",MT
'0910250,2011,fqhc,"MENDOCINO COAST CLINICS, INC.",NJ
'1723,2010,fqhc,"MENDOCINO COAST CLINICS, INC.",NY
'605,2009,fqhc,"MENDOCINO COAST CLINICS, INC.",OK
'576,2008,fqhc,"MENDOCINO COAST CLINICS, INC.",PA
'1459,2007,fqhc,"Mendocino Coast Clinics, Inc.",SC
'2493,2006,fqhc,"Mendocino Coast Clinics, Inc.",TX
'1535,2005,fqhc,"Mendocino Coast Clinics, Inc.",VA
'1149,2004,fqhc,"Mendocino Coast Clinics, Inc.",WI
'1768,2007,fqhc,Mendocino Community Health Clinic,SD
'091940,2019,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",CA
'091940,2018,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",CA
'091940,2017,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",FL
'091940,2016,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",IA
'091940,2015,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",KS
'091940,2014,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",MA
'091940,2013,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",MI
'091940,2012,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",MT
'091940,2011,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",NJ
'1149,2010,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",NM
'25,2009,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",OH
'25,2008,fqhc,"MENDOCINO COMMUNITY HEALTH CLINIC, INC.",OR
'2492,2006,fqhc,"Mendocino Community Health Clinic, Inc.",TX
'1525,2005,fqhc,"Mendocino Community Health Clinic, Inc.",VA
'1152,2004,fqhc,"Mendocino Community Health Clinic, Inc.",WI
'1618,2007,fqhc,"MERCE/ Medical Resource Center for Randolph County, Inc.",SC
'04E00496,2019,fqhc,"MERCY HEALTH SERVICES, INC.",AL
'04E00496,2018,fqhc,"MERCY HEALTH SERVICES, INC.",CA
'04E00496,2017,fqhc,"MERCY HEALTH SERVICES, INC.",CO
'04E00496,2016,fqhc,"MERCY HEALTH SERVICES, INC.",GA
'04E00496,2015,fqhc,"MERCY HEALTH SERVICES, INC.",IL
'04E00496,2014,fqhc,"MERCY HEALTH SERVICES, INC.",LA
'04E00496,2013,fqhc,"MERCY HEALTH SERVICES, INC.",ME
'04E00496,2012,fqhc,"MERCY HEALTH SERVICES, INC.",MT
'06E01298,2019,lookalike,MERCY MEDICAL HEALTH CENTER,AK
'06E01298,2018,lookalike,MERCY MEDICAL HEALTH CENTER,CA
'0429000,2019,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",AL
'0429000,2018,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",CA
'0429000,2017,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",CA
'0429000,2016,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",GA
'0429000,2015,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",IL
'0429000,2014,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",LA
'0429000,2013,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",ME
'0429000,2012,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",MT
'0429000,2011,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",NC
'1338,2010,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",NV
'215,2009,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",OH
'208,2008,fqhc,"MERIDIAN EDUCATION RESOURCE GROUP, INC",PA
'1803,2007,fqhc,"Meridian Education Resource Group, Inc.",SD
'05E01058,2019,fqhc,MERIDIAN HEALTH SERVICES CORP,AR
'05E01058,2018,fqhc,MERIDIAN HEALTH SERVICES CORP,CA
'05E01058,2017,fqhc,MERIDIAN HEALTH SERVICES CORP,CT
'05E01058,2016,fqhc,MERIDIAN HEALTH SERVICES CORP,GA
'05E01058,2015,fqhc,MERIDIAN HEALTH SERVICES CORP,IL
'05E01058,2014,fqhc,MERIDIAN HEALTH SERVICES CORP,MA
'080730,2019,fqhc,METRO COMMUNITY PROVIDER NETWORK,AZ
'080730,2018,fqhc,METRO COMMUNITY PROVIDER NETWORK,CA
'080730,2017,fqhc,METRO COMMUNITY PROVIDER NETWORK,DC
'080730,2016,fqhc,METRO COMMUNITY PROVIDER NETWORK,HI
'080730,2015,fqhc,METRO COMMUNITY PROVIDER NETWORK,IN
'080730,2014,fqhc,METRO COMMUNITY PROVIDER NETWORK,MA
'080730,2013,fqhc,METRO COMMUNITY PROVIDER NETWORK,MI
'080730,2012,fqhc,METRO COMMUNITY PROVIDER NETWORK,MN
'080730,2011,fqhc,METRO COMMUNITY PROVIDER NETWORK,NJ
'1937,2010,fqhc,Metro Community Provider Network,NY
'822,2009,fqhc,Metro Community Provider Network,OK
'787,2008,fqhc,Metro Community Provider Network,PR
'2125,2007,fqhc,Metro Community Provider Network,TN
'2439,2006,fqhc,"METRO COMMUNITY PROVIDER NETWORK, INC",TX
'1442,2005,fqhc,"METRO COMMUNITY PROVIDER NETWORK, INC",VA
'1019,2004,fqhc,Metro Community Provider Ntwk,WA
'03E00566,2019,lookalike,"METRO FAMILY PRACTICE, INC.",AK
'03E00566,2018,lookalike,"METRO FAMILY PRACTICE, INC.",CA
'03E00566,2017,lookalike,"METRO FAMILY PRACTICE, INC.",CA
'03E00566,2016,lookalike,"METRO FAMILY PRACTICE, INC.",FL
'2882,2006,fqhc,Metrolina Comprehensive Health Center,TX
'1739,2005,fqhc,Metrolina Comprehensive Health Center,VT
'1412,2004,fqhc,"METROLINA COMPREHENSIVE HEALTH CENTER, INC",WV
'1252,2004,fqhc,Metropolitan Community Health,WI
'1891,2007,fqhc,Metropolitan Community Health Services,TN
'2811,2006,fqhc,Metropolitan Community Health Services,TX
'1571,2005,fqhc,Metropolitan Community Health Services,VA
'0428200,2019,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",AL
'0428200,2018,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",CA
'0428200,2017,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",CA
'0428200,2016,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",GA
'0428200,2015,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",IL
'0428200,2014,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",LA
'0428200,2013,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",ME
'0428200,2012,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",MO
'0428200,2011,fqhc,"METROPOLITAN COMMUNITY HEALTH SERVICES, INC.",NC
'1179,2010,fqhc,"Metropolitan Community Health Services, Inc.",NM
'55,2009,fqhc,"Metropolitan Community Health Services, Inc.",OH
'54,2008,fqhc,"Metropolitan Community Health Services, Inc.",OR
'100690,2015,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,KS
'100690,2014,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,MA
'100690,2013,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,MN
'100690,2012,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,MO
'100690,2011,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,NM
'1936,2010,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,NY
'821,2009,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,OK
'786,2008,fqhc,METROPOLITAN DEVELOPMENT COUNCIL,PR
'1616,2007,fqhc,Metropolitan Development Council,SC
'2659,2006,fqhc,Metropolitan Development Council,TX
'1744,2005,fqhc,Metropolitan Development Council,VT
'1802,2004,fqhc,Metropolitan Development Council,WV
'1828,2007,fqhc,Metropolitan Family Health Network,TN
'2609,2006,fqhc,Metropolitan Family Health Network,TX
'0217710,2019,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",AK
'0217710,2018,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",CA
'0217710,2017,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",CA
'0217710,2016,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",FL
'0217710,2015,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",IL
'0217710,2014,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",KY
'0217710,2013,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",MD
'0217710,2012,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",MO
'0217710,2011,fqhc,"METROPOLITAN FAMILY HEALTH NETWORK, INC",NC
'1864,2010,fqhc,"Metropolitan Family Health Network, Inc",NY
'750,2009,fqhc,"Metropolitan Family Health Network, Inc",OK
'716,2008,fqhc,"Metropolitan Family Health Network, Inc",PA
'0516820,2019,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,AR
'0516820,2018,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,CA
'0516820,2017,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,CO
'0516820,2016,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,GA
'0516820,2015,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,IL
'0516820,2014,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,LA
'0516820,2013,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,MI
'0516820,2012,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,MO
'0516820,2011,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,NE
'2193,2010,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,NY
'1078,2009,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,OR
'1032,2008,fqhc,MGH FAMILY HC DBA MUSKEGON FAMILY CARE,PR
'1733,2004,fqhc,MGH Family Health Center dba Muskegon Family Care,WV
'044130,2019,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,AL
'044130,2018,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,CA
'044130,2017,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,CA
'044130,2016,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,GA
'044130,2015,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,IL
'044130,2014,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,LA
'044130,2013,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,ME
'044130,2012,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,MN
'044130,2011,fqhc,MIAMI BEACH COMMUNITY HEALTH CENTER,ND
'2099,2010,fqhc,Miami Beach Community Health Center,NY
'984,2009,fqhc,Miami Beach Community Health Center,OR
'946,2008,fqhc,Miami Beach Community Health Center,PR
'2362,2007,fqhc,"Miami Beach Community Health Center, Inc.",TX
'2361,2006,fqhc,"Miami Beach Community Health Center, Inc.",TX
'1341,2005,fqhc,"Miami Beach Community Health Center, Inc.",VA
'1332,2004,fqhc,"Miami Beach Community Health Center, Inc.",WI
'062090,2019,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",AZ
'062090,2018,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",CA
'062090,2017,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",CT
'062090,2016,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",GA
'062090,2015,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",IN
'062090,2014,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",MA
'062090,2013,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",MI
'062090,2012,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",MO
'062090,2011,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",NH
'1256,2010,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",NM
'738,2009,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",OK
'705,2008,fqhc,"MID-DELTA HEALTH SYSTEMS, INC.",PA
'1631,2007,fqhc,"Mid-Delta Health Systems, Inc.",SC
'2578,2006,fqhc,"Mid-Delta Health Systems, Inc.",TX
'1445,2005,fqhc,"Mid-Delta Health Systems, Inc.",VA
'1401,2004,fqhc,"Mid-Delta Health Systems, Inc.",WV
'1814,2005,fqhc,"Middletown Community Health Center, Inc",WA
'1424,2004,fqhc,"Middletown Community Health Center, Inc",WV
'026250,2017,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",CA
'026250,2016,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",FL
'026250,2015,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",IL
'026250,2014,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",KY
'026250,2013,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",MD
'026250,2012,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",NC
'026250,2011,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",NC
'1426,2010,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",NY
'306,2009,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",OH
'293,2008,fqhc,"MIDDLETOWN COMMUNITY HEALTH CENTER, INC.",PA
'1735,2007,fqhc,"Middletown Community Health Center, Inc.",SD
'2417,2006,fqhc,"Middletown Community Health Center, Inc.",TX
'0622480,2019,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,AZ
'0622480,2018,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,CA
'0622480,2017,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,CT
'0622480,2016,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,GA
'0622480,2015,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,IN
'0622480,2014,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,MA
'0622480,2013,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,MI
'0622480,2012,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,MT
'0622480,2011,fqhc,MIDLAND COMMUNITY HEALTHCARE SERVICES,NH
'1484,2010,fqhc,Midland Community Healthcare Services,NY
'363,2009,fqhc,Midland Community Healthcare Services,OH
'350,2008,fqhc,Midland Community Healthcare Services,PA
'1260,2005,fqhc,Midland Community HealthCare Services Inc.,VA
'1842,2007,fqhc,"Midland Community HealthCare Services, Inc.",TN
'2626,2006,fqhc,"Midland Community HealthCare Services, Inc.",TX
'050290,2019,fqhc,MIDMICHIGAN HEALTH SERVICES,AL
'050290,2018,fqhc,MIDMICHIGAN HEALTH SERVICES,CA
'050290,2017,fqhc,MIDMICHIGAN HEALTH SERVICES,CO
'050290,2016,fqhc,MIDMICHIGAN HEALTH SERVICES,GA
'050290,2015,fqhc,MIDMICHIGAN HEALTH SERVICES,IL
'050290,2014,fqhc,MIDMICHIGAN HEALTH SERVICES,LA
'050290,2013,fqhc,MIDMICHIGAN HEALTH SERVICES,ME
'050290,2012,fqhc,MIDMICHIGAN HEALTH SERVICES,MO
'050290,2011,fqhc,MIDMICHIGAN HEALTH SERVICES,NE
'1927,2010,fqhc,MIDMICHIGAN HEALTH SERVICES,NY
'812,2009,fqhc,MIDMICHIGAN HEALTH SERVICES,OK
'777,2008,fqhc,MIDMICHIGAN HEALTH SERVICES,PR
'2439,2007,fqhc,MidMichigan Health Services,TX
'2658,2006,fqhc,MidMichigan Health Services,TX
'2068,2005,fqhc,MidMichigan Health Services,WA
'1797,2004,fqhc,MidMichigan Health Services,WV
'01E01077,2019,fqhc,MID-STATE HEALTH CENTER,AK
'01E01077,2018,fqhc,MID-STATE HEALTH CENTER,CA
'01E01077,2017,fqhc,MID-STATE HEALTH CENTER,CA
'01E01077,2016,fqhc,MID-STATE HEALTH CENTER,FL
'01E01077,2015,fqhc,MID-STATE HEALTH CENTER,ID
'01E01077,2014,fqhc,MID-STATE HEALTH CENTER,KY
'083800,2019,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,AZ
'083800,2018,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,CA
'083800,2017,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,DE
'083800,2016,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,HI
'083800,2015,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,IN
'083800,2014,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,MA
'083800,2013,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,MI
'083800,2012,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,NC
'083800,2011,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,NJ
'1821,2010,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,NY
'705,2009,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,OK
'673,2008,fqhc,MIDTOWN COMMUNITY HEALTH CENTER,PA
'1974,2007,fqhc,Midtown Community Health Center,TN
'1994,2006,fqhc,Midtown Community Health Center,TX
'1274,2005,fqhc,Midtown Community Health Center,VA
'975,2004,fqhc,Midtown Community Health Center,WA
'07E00059,2019,fqhc,"MIDTOWN HEALTH CENTER, INC.",AZ
'07E00059,2018,fqhc,"MIDTOWN HEALTH CENTER, INC.",CA
'07E00059,2017,fqhc,"MIDTOWN HEALTH CENTER, INC.",DC
'07E00059,2016,fqhc,"MIDTOWN HEALTH CENTER, INC.",HI
'07E00059,2015,fqhc,"MIDTOWN HEALTH CENTER, INC.",IN
'07E00059,2014,fqhc,"MIDTOWN HEALTH CENTER, INC.",MA
'09E00477,2013,fqhc,MIDTOWN MEDICAL CENTER FOR CHILDREN & FAMILIES,MN
'09E00477,2012,fqhc,MIDTOWN MEDICAL CENTER FOR CHILDREN & FAMILIES,NC
'021040,2019,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",AK
'021040,2018,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",CA
'021040,2017,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",CA
'021040,2016,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",FL
'021040,2015,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",IL
'021040,2014,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",KY
'021040,2013,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",MD
'021040,2012,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",MT
'021040,2011,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",NC
'1529,2010,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",NY
'408,2009,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",OH
'393,2008,fqhc,"MIGRANT HEALTH CENTER, WESTERN REGION, INC",PA
'2158,2007,fqhc,"Migrant Health Center, Western Region, Inc.",TN
'3072,2006,fqhc,"Migrant Health Center, Western Region, Inc.",UT
'2071,2005,fqhc,"Migrant Health Center, Western Region, Inc.",WA
'1094,2004,fqhc,"Migrant Health Center, Western Region, Inc.",WI
'2135,2007,fqhc,Migrant Health Service,TN
'1975,2005,fqhc,"Migrant Health Service, Inc.",WA
'050320,2013,fqhc,"MIGRANT HEALTH SERVICES, INC.",ME
'050320,2012,fqhc,"MIGRANT HEALTH SERVICES, INC.",MS
'050320,2011,fqhc,"MIGRANT HEALTH SERVICES, INC.",NE
'1608,2010,fqhc,"MIGRANT HEALTH SERVICES, INC.",NY
'486,2009,fqhc,"MIGRANT HEALTH SERVICES, INC.",OH
'466,2008,fqhc,"MIGRANT HEALTH SERVICES, INC.",PA
'3023,2006,fqhc,"Migrant Health Services, Inc.",UT
'1752,2004,fqhc,"Migrant Health Services, Inc.",WV
'2943,2006,fqhc,Mile Square CHC,TX
'2081,2005,fqhc,Mile Square CHC,WA
'1773,2004,fqhc,Mile Square CHC,WV
'2172,2007,fqhc,Mile Square Community Health Center,TN
'2048,2005,fqhc,"Milwaukee Health Services, Inc",WA
'1853,2004,fqhc,"Milwaukee Health Services, Inc",WY
'052090,2019,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",AR
'052090,2018,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",CA
'052090,2017,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",CO
'052090,2016,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",GA
'052090,2015,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",IL
'052090,2014,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",LA
'052090,2013,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",MI
'052090,2012,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",NC
'052090,2011,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",NE
'1645,2010,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",NY
'526,2009,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",OH
'504,2008,fqhc,"MILWAUKEE HEALTH SERVICES, INC.",PA
'2006,2007,fqhc,"Milwaukee Health Services, Inc.",TN
'3030,2006,fqhc,"Milwaukee Health Services, Inc.",UT
'08E00474,2014,fqhc,MINERAL REGIONAL HEALTH CENTER,MA
'08E00474,2013,fqhc,MINERAL REGIONAL HEALTH CENTER,MI
'08E00474,2012,fqhc,MINERAL REGIONAL HEALTH CENTER,MS
'1880,2007,fqhc,Ministry Of Health,TN
'2771,2006,fqhc,Ministry Of Health,TX
'2070,2005,fqhc,Ministry Of Health,WA
'1868,2004,fqhc,Ministry Of Health,WY
'093570,2019,fqhc,MINISTRY OF HEALTH AND ENVIRONMENT,CA
'093570,2018,fqhc,MINISTRY OF HEALTH AND ENVIRONMENT,CA
'093570,2017,fqhc,MINISTRY OF HEALTH AND ENVIRONMENT,FL
'093570,2016,fqhc,MINISTRY OF HEALTH AND ENVIRONMENT,IA
'093570,2015,fqhc,MINISTRY OF HEALTH AND ENVIRONMENT,KS
